id,tenant_id,text,rating,date,source,prediction_1,score_1,prediction_2,score_2,prediction_3,score_3
264,1,"I send several emails to customer service to make sure it's just a delay, and that they won't fall asleep over an order that will never be honored because it's out of stock. With Christmas just around the corner, stress is at its peak!""",1,2015-12-04,trustpilot,negative,0.4213752448558807,Order Issue,66.66,Stock Problem,84.73
267,1,"On 12/12, a Colissimo tracking number is available on my account on the Auchan website (no email to notify me), great, it's active! The console arrives Monday 14/12... Opening the parcel, tadaaaaamm!!! Surprise at Auchan, they sent me a 2DS Animal Crossing New Leaf worth not even 100€, while my New 3DS XL is worth 219€...""",1,2015-11-29,trustpilot,negative,0.4326928555965423,Order Issue,63.97,Delivery Issue,51.28
268,1,"Call to customer service this time (the emails are getting a bit much, and I need something concrete, right now), who finally tells me that they're out of stock and so I won't be receiving my New 3DS XL... ""That's probably why they sent a 2DS..."" Oh yes, they did, to charge me €100, without even offering me a refund or the possibility of an exchange with the difference refunded...??""",1,2015-11-24,trustpilot,negative,0.5483312010765076,Order Issue,62.58,Stock Problem,90.83
271,1,"Anyway, they offer to send me the return slips and I'll be reimbursed the 219€. Of course my order on their site is still in ""preparation"" mode, they didn't know it had been sent (with the wrong item on top), so it'll be updated tomorrow. To be continued. It better update tomorrow.""",1,2015-11-20,trustpilot,negative,0.3741708993911743,Order Issue,68.23,Not corresponding,33.24
278,1,"I bought a 160 mattress + two 80*200 box springs, delivery expected 4 weeks later, so far no surprises. I receive an SMS from the relay point warning me of the arrival of the delivery, so I rent a truck to get rid of my old bedding and pick up the new one, and then I arrive at my relay point, which tells me: ""Is it normal that you ordered a large mattress but there is only one box spring for one person?",1,2023-04-01,trustpilot,positive,0.2504762411117553,Delivery,55.3,Corresponding,71.34
279,1,"I call customer service and they tell me I have to fill out a form for the supplier, even though the seller is Auchan! What do we do in the meantime? No choice but to accept the order anyway because we can't refuse a single item ...and no choice because we're out of bedding and can't afford to buy another one because they've been cashing us in for a long time and now we just have to pray that we'll get our second box spring soon.",1,2023-02-04,trustpilot,negative,0.436693400144577,Order Issue,81.46,Stock Problem,44.14
280,1,"Let's see what happens next... very bad experience, no real solutions given and above all it didn't shock anyone when the order was being prepared, whereas on the parcels you can see that the 2/3 parcel is missing. It's a real shame for the customer and it's a sign that customer service isn't very responsive.",1,2023-02-23,trustpilot,negative,0.8128202557563782,Order Issue,55.82,Delivery Issue,48.6
283,1,"Account opening on this auchan site and first purchase. The baguette mold purchased on this site ended up directly in the trash because the non-stick coating of this product is incorporated into the bread (it's very visible). Several people who have bought the same product confirm my statements, because... same bad surprise. This site asks for my opinion, but refuses to publish it (2 times opinion refused) on the pretext that...",1,2023-02-04,trustpilot,negative,0.761471688747406,Order Issue,58.99,Stock Problem,35.7
289,1,"The same blah, blah, blah served up to all the EX customers who in the end have only Trustpilot to express their disappointment.",1,2023-03-30,trustpilot,negative,0.5285800099372864,Customer Service Issue,47.06,Stock Problem,34.73
292,1,"Purchased a 70x140 bed and mattress which is fine (normally) on February 17, 2016. I received a 60x120 mattress which I asked to be exchanged as it was a mistake on their part.",1,2016-03-06,trustpilot,negative,0.2924569547176361,Order Issue,69.32,Not corresponding,43.96
293,1,"Being used to ordering on the internet, I imagined that it would be as simple as with other suppliers, i.e. drop off at the relay store and receive the right item. Ah but not at all, at Auchan we're still in the 20th century, or should I say the 19th.""",1,2016-03-03,trustpilot,neutral,0.3116395473480224,Not Bad,72.13,Average Service,47.7
294,1,"Today Auchan still hasn't exchanged the mattress because I have to (after several phone calls that have served no purpose, only to annoy me) fill out a file with all the information they already have, which I did, plus I have to send them a photo of the 60x120 mattress I received, which I didn't (it's a mockery to ask that, and why?).""",1,2016-02-29,trustpilot,negative,0.244054690003395,Customer Service Issue,49.15,Staff Issue,47.29
295,1,"I think that Auchan has not understood the concepts of CUSTOMER, Customer Satiisfaction, Ease of purchasing on the internet and High-performance After-Sales Service.""",1,2016-02-27,trustpilot,negative,0.2884189784526825,Customer Service Issue,83.53,Staff Issue,59.09
298,1,I wanted to drop off a delonghie deep fryer today at the auchan semecourt soap. The person refused to take the fryer still under warranty until May 2016 elected pretext of trace of fat in the tank.,1,2016-02-17,trustpilot,negative,0.3985074758529663,Customer Service Issue,48.84,Staff Issue,51.47
302,1,"They tell me that the product is not eternal, it's the last straw after 3 months of purchase and a few weeks of use. I send them an e-mail every day to explain the 1-year warranty!!!!Bearing in mind that this is a basket made to withstand heat....""",1,2016-01-15,trustpilot,negative,0.6107594966888428,Customer Service Issue,91.65,Staff Issue,92.06
311,1,I bought a chest of drawers on the Auchan website on 12/02/23 (price: 179.10 €). I received an e-mail on 22/02/23 telling me that the order was being processed by the supplier and that delivery would take place within 3 weeks. Last e-mail received from Auchan on 24/02/23 indicating that the order has been dispatched and that I will be notified by sms or e-mail as soon as the product is delivered to the Mondial Relay collection point.,1,2023-03-21,trustpilot,negative,0.4545712471008301,Order Issue,86.49,Delivery Issue,94.68
312,1,"Since then, nothing, no sms, no mail....my husband went to the Mondial Relay collection point yesterday (20.03.23) just to see ...just in case ...and was told that the parcel had arrived since 05/03 but that they had sent it back!!!!! We told him that they'd had some bugs, which would explain why we hadn't been warned, and that we'd have to check with Auchan again to get the parcel back...",1,2023-05-05,trustpilot,negative,0.6954320669174194,Order Issue,71.54,Delivery Issue,61.15
313,1,"2nd call to WEB/INFORMATION (also a very good listener): I'm told that I have to make my purchase again if I want my parcel (189€), that I can have it at the same price....except that the refund won't be in my account for 48H and that I have to wait another 3 weeks!!!!!!!",1,2023-03-09,trustpilot,negative,0.4030386507511139,Order Issue,47.43,Delivery Issue,51.08
314,1,"I wasted a lot of time and energy this morning, and all for nothing!!!!! I've been waiting quietly for this purchase and now it's gone without me even knowing it was coming!!!!",1,2023-03-23,trustpilot,negative,0.9009428024291992,Order Issue,68.03,Delivery Issue,31.96
317,1,"When I'm on my Drive, the site tells me """"Your discounts cannot be displayed due to a technical incident. Don't worry, they will be taken into account at the time of debit. You can now validate your basket. ... There are kitty (2.1€) and immediate discounts (2 bought, 3rd offered for 6€). """,1,2023-02-04,trustpilot,negative,0.3833158314228058,Customer Service Issue,55.28,Staff Issue,45.95
318,1,"After picking up the drive, you get the bill. No kitty and 0 immediate discounts. But still, the invoice is not clear, the prices do not correspond to what I bought ...",1,2023-02-18,trustpilot,negative,0.4259688556194305,Order Issue,68.12,Not corresponding,61.71
320,1,"2nd call to customer service. After explanation, they agree to credit my Auchan card (in the kitty) with immediate discounts at the price noted on the invoice (3 x 1.6 = 4.8€).",1,2023-03-11,trustpilot,negative,0.600524365901947,Order Issue,52.3,Delivery Issue,37.52
356,1,"When I paid casch in cash for a 430-euro washing machine, the salesman greeted me with a smile. I've been chasing him for over 2 weeks now.",1,2023-01-11,trustpilot,negative,0.2666000127792358,Customer Service Issue,74.29,Stock Problem,64.35
321,1,"To sum up, 3 calls to customer service, 1 hour of explanation and waiting, negotiation (because even with screenshots, they don't believe us about the % of missing kitty). All this to get what we're owed. And, of course, we receive this on our card as a kitty (whereas it was an immediate discount). And finally, the amount received isn't even exact, just to squeeze another €0.5 out of the customer. Bravo Auchan and thank you, I'll be back!",1,2023-05-04,trustpilot,negative,0.7336854338645935,Customer Service Issue,77.25,Stock Problem,49.78
322,1,"Hello, we went to the reception of the Auchan Pleasure store for some information, although the receptionists ignored us. We waited a little and then a long-haired receptionist with a ponytail said hello to us.",3,2023-05-04,trustpilot,negative,0.2197241634130478,Customer Service Issue,44.36,Staff Issue,80.06
323,1,"Auchan, that outrageous Mulliez Group company still operating in the Russian Federation and to be banned from all purchases, stands out again, see the quechoisir.org article entitled 'actualite-panier-anti-inflation-auchan-bloque-les-prixes-apres-les-avoir-augmentes' published today.",1,2023-02-18,trustpilot,negative,0.7215083837509155,Politics Issue,41.82,Foreign Policies,75.24
